latitude,longitude,acq_date,acq_time,class
36.0804,27.9342,2023-08-12,104,not fire
39.3934,22.8254,2023-07-17,35,not fire
40.9219,25.9103,2023-08-02,43,not fire
38.1051,23.6551,2023-08-12,1147,not fire
39.7618,19.8669,2023-07-15,937,not fire
36.219,27.931,2023-08-08,1058,not fire
41.0757,26.1662,2023-08-02,43,not fire
39.7589,19.8635,2023-07-24,2000,fire
38.0003,24.5441,2023-07-24,857,fire
40.8799,25.9593,2023-07-30,1943,not fire
39.7864,19.8955,2023-07-15,1154,not fire
41.1905,26.2145,2023-08-31,27,fire
41.1002,26.1804,2023-08-12,43,not fire
36.1135,27.9428,2023-08-12,1919,not fire
36.0758,27.8838,2023-07-06,841,not fire
41.1197,26.1172,2023-08-26,1119,fire
38.1456,23.6248,2023-08-15,111,not fire
38.2474,22.8084,2023-08-04,29,not fire
38.161,23.5047,2023-07-27,2009,not fire
41.0374,26.2017,2023-08-07,1201,not fire
40.8716,26.0257,2023-07-30,1943,not fire
41.1404,26.0619,2023-08-27,1201,fire
38.1603,22.1719,2023-08-12,2057,not fire
38.5417,23.6669,2023-08-31,1926,not fire
36.1209,27.9163,2023-08-02,1919,not fire
41.0917,26.1837,2023-08-12,43,not fire
39.2294,22.4986,2023-08-02,1147,not fire
38.3267,22.7153,2023-08-22,1147,fire
37.9344,23.0632,2023-07-28,2049,not fire
38.1675,23.5411,2023-07-29,132,not fire
36.1004,27.9268,2023-08-03,8,not fire
36.0568,27.9058,2023-08-03,1959,not fire
40.9658,25.8629,2023-08-22,1148,fire
39.2294,22.4986,2023-08-22,1147,fire
36.2213,27.9488,2023-07-23,1919,fire
40.9827,26.1439,2023-08-02,1148,not fire
36.2068,27.9795,2023-07-02,2016,not fire
38.2595,22.8862,2023-08-12,44,not fire
41.0978,26.1728,2023-08-01,1106,not fire
36.2467,27.9516,2023-07-09,1952,not fire
41.0578,26.1615,2023-08-02,43,not fire
41.0366,26.004,2023-08-12,43,not fire
41.0025,25.9124,2023-08-22,2007,fire
38.1588,23.4742,2023-07-18,1154,fire
39.2362,22.2872,2023-07-16,1235,not fire
36.2154,27.9971,2023-07-23,817,fire
37.7878,23.9568,2023-07-17,1113,fire
41.0582,26.2017,2023-08-06,1934,not fire
38.3286,22.7269,2023-08-22,1147,fire
38.1681,23.5364,2023-07-09,849,not fire
39.3289,22.8467,2023-07-07,35,not fire
36.0516,27.9139,2023-07-15,2354,not fire
36.1726,27.9553,2023-07-31,1935,not fire
37.0944,25.5161,2023-07-05,24,not fire
38.0448,23.4262,2023-07-09,849,not fire
36.1254,27.9414,2023-07-13,1207,not fire
40.9046,25.6658,2023-08-22,2007,fire
41.1575,26.1247,2023-08-10,1228,not fire
40.9621,25.7233,2023-08-22,2007,fire
38.0555,23.3988,2023-07-28,1912,not fire
41.0387,26.2006,2023-08-07,910,not fire
38.1414,23.4797,2023-07-08,51,not fire
38.3747,24.0817,2023-07-06,2051,fire
39.7711,19.8617,2023-08-14,1154,not fire
38.2641,22.8113,2023-08-04,847,not fire
40.9403,26.0295,2023-08-11,822,not fire
41.1152,26.1922,2023-08-01,1106,not fire
41.2207,26.1684,2023-08-21,837,not fire
41.0098,26.0539,2023-08-02,43,not fire
40.99,26.1238,2023-08-02,902,not fire
41.1727,26.1904,2023-08-21,837,not fire
41.0282,25.9971,2023-08-21,1926,fire
38.2469,22.8674,2023-08-21,1926,fire
40.9815,25.81,2023-08-02,2007,not fire
36.1135,27.9428,2023-08-02,1919,not fire
38.2554,22.9033,2023-08-01,1244,not fire
41.0079,26.0658,2023-08-12,43,not fire
40.8664,25.7898,2023-08-12,43,not fire
41.1063,26.1063,2023-08-24,1133,fire
36.0516,27.9139,2023-07-05,2354,not fire
38.3342,22.7459,2023-08-12,44,not fire
38.0297,24.5511,2023-07-14,8,not fire
37.1032,25.5111,2023-07-24,1944,not fire
36.1385,27.9501,2023-07-22,2016,fire
36.1021,27.9544,2023-08-11,2016,not fire
41.1552,26.1818,2023-08-21,1132,not fire
41.0025,26.1451,2023-08-13,805,not fire
38.2474,22.8084,2023-08-24,29,fire
39.3305,22.8337,2023-08-16,35,not fire
36.1322,27.9812,2023-07-12,914,not fire
40.8767,25.7734,2023-08-22,902,fire
41.0509,25.9873,2023-08-12,2007,not fire
38.0061,24.5333,2023-07-13,1919,not fire
36.1514,27.9478,2023-07-01,1935,not fire
38.0837,23.6364,2023-08-22,1147,fire
37.9344,23.0632,2023-07-08,2049,not fire
40.9437,25.9921,2023-08-11,822,not fire
38.2507,22.884,2023-08-22,44,fire
41.0394,25.9748,2023-08-02,2007,not fire
38.1661,23.4608,2023-07-08,1154,not fire
41.1825,26.1761,2023-08-20,1901,not fire
40.937,26.0705,2023-08-12,902,not fire
38.11,23.5979,2023-08-22,2006,fire
37.0961,25.5033,2023-08-04,24,not fire
40.9304,25.8068,2023-08-02,1148,not fire
36.0807,27.9003,2023-07-25,2354,fire
39.7688,19.9084,2023-07-04,7,not fire
37.7706,23.9719,2023-07-07,2009,not fire
36.1259,27.9359,2023-07-23,817,fire
36.2304,27.9928,2023-07-13,1919,not fire
41.0634,26.1181,2023-08-11,1926,not fire
36.1256,27.9182,2023-07-14,1959,not fire
41.0986,26.1816,2023-08-01,1926,not fire
41.1209,26.1395,2023-08-24,1133,fire
38.1238,23.5137,2023-07-19,1058,fire
38.0279,24.5539,2023-08-02,1207,not fire
38.5412,23.6822,2023-08-02,44,not fire
41.0423,26.1822,2023-08-07,910,not fire
40.9799,25.7954,2023-08-22,2007,fire
38.1465,23.5064,2023-08-07,51,not fire
37.1038,25.5177,2023-08-04,24,not fire
41.0615,26.0694,2023-08-12,902,not fire
41.11,26.1685,2023-08-31,1106,not fire
36.0294,27.8845,2023-07-16,841,not fire
40.8567,26.0732,2023-07-31,1202,not fire
38.0285,24.5076,2023-08-13,2000,not fire
40.9837,25.9839,2023-08-22,43,fire
36.2214,27.9824,2023-08-02,1207,not fire
41.0158,25.8346,2023-08-13,1910,not fire
38.1536,23.518,2023-07-17,2009,fire
41.0065,25.8256,2023-08-24,1133,fire
38.1368,23.6617,2023-08-12,2006,not fire
38.1772,23.4894,2023-07-27,2009,not fire
38.1773,23.4661,2023-07-09,849,not fire
38.1665,23.5483,2023-08-08,849,not fire
40.9481,25.8918,2023-08-11,1926,not fire
41.222,26.201,2023-08-30,1901,fire
38.1647,23.5107,2023-07-28,51,not fire
39.4042,22.8954,2023-07-17,35,not fire
41.1189,26.1489,2023-08-22,2007,fire
39.7415,19.893,2023-07-13,2058,not fire
41.1702,25.5313,2023-08-02,1148,not fire
41.0531,26.1863,2023-08-27,910,fire
41.1228,26.1332,2023-08-16,1119,not fire
36.1302,27.9322,2023-07-24,8,fire
41.0047,26.0275,2023-08-02,43,not fire
40.8859,25.9681,2023-07-31,57,not fire
36.2081,28.0284,2023-07-23,1919,fire
38.1205,23.6665,2023-08-02,903,not fire
41.0634,26.1181,2023-08-21,1926,fire
40.9751,25.7504,2023-08-02,2007,not fire
36.2425,27.9892,2023-07-23,1919,fire
36.2003,28.0302,2023-08-03,1111,not fire
36.044,27.87,2023-08-15,1943,not fire
40.9878,25.9171,2023-08-31,1926,not fire
40.9552,25.7537,2023-08-22,2007,fire
38.3442,21.5384,2023-08-02,2006,not fire
36.0796,27.8853,2023-07-16,1056,not fire
40.9086,25.8192,2023-08-02,43,not fire
38.1247,23.6102,2023-08-24,847,fire
36.1219,27.9164,2023-08-13,8,not fire
36.232,27.9395,2023-07-28,1911,not fire
38.3431,22.748,2023-08-02,44,not fire
41.1709,25.279,2023-08-02,902,not fire
38.3487,22.7344,2023-08-02,1147,not fire
36.201,27.9643,2023-08-11,2016,not fire
38.2429,22.7955,2023-08-23,2047,fire
36.1256,27.9389,2023-07-23,1919,fire
38.1586,23.5404,2023-07-09,849,not fire
40.981,26.0585,2023-08-22,43,fire
37.9368,24.8101,2023-08-27,56,fire
38.074,23.4649,2023-07-28,1154,not fire
38.1104,23.5038,2023-08-07,51,not fire
40.9837,25.7023,2023-08-03,1910,not fire
38.1402,23.4857,2023-07-07,2009,not fire
40.3422,23.3874,2023-08-22,1148,fire
39.7425,19.8871,2023-07-23,2058,fire
38.0613,23.4414,2023-07-29,849,not fire
41.0026,25.9266,2023-08-31,1926,not fire
36.1344,27.936,2023-07-24,1111,fire
39.3483,22.7691,2023-07-17,35,not fire
41.1638,25.26,2023-08-02,43,not fire
36.1308,27.9181,2023-07-04,1111,not fire
39.3519,22.7342,2023-07-07,1139,not fire
41.0598,26.1575,2023-08-11,1926,not fire
38.163,23.4764,2023-07-08,808,not fire
41.0384,26.107,2023-08-31,1926,not fire
38.3937,23.2157,2023-08-02,1208,not fire
40.9579,26.0971,2023-08-02,1148,not fire
39.3113,22.8448,2023-07-07,1139,not fire
38.1114,23.6002,2023-08-03,944,not fire
38.1068,23.6664,2023-08-02,1147,not fire
38.1692,23.4834,2023-07-28,1154,not fire
40.9117,25.8249,2023-08-01,1926,not fire
38.1709,22.177,2023-07-03,2057,not fire
40.8935,26.0453,2023-08-29,1943,not fire
39.7515,19.9095,2023-07-24,7,fire
38.1876,23.4986,2023-07-17,2009,fire
36.1135,27.9428,2023-07-13,1919,not fire
40.9767,25.9694,2023-08-22,43,fire
40.9956,25.9491,2023-08-11,1926,not fire
40.9272,25.7821,2023-08-12,1148,not fire
40.9771,25.9804,2023-08-31,1926,not fire
37.9528,23.0443,2023-07-18,51,fire
40.981,25.9339,2023-08-01,1926,not fire
36.1241,27.9482,2023-08-12,104,not fire
40.9227,25.8804,2023-08-21,1926,fire
39.769,19.8493,2023-07-05,1154,not fire
36.0283,27.8893,2023-07-05,2354,not fire
38.0418,23.4812,2023-08-03,100,not fire
41.0971,26.1185,2023-08-22,1148,fire
38.1802,23.512,2023-08-06,2009,not fire
40.9772,25.9152,2023-08-21,1926,fire
40.979,26.0706,2023-08-22,43,fire
41.1508,25.2642,2023-08-11,1926,not fire
41.2166,26.1961,2023-08-30,2039,fire
38.5546,23.6613,2023-08-21,1926,fire
38.1787,23.5006,2023-08-06,2009,not fire
40.9427,25.8297,2023-08-12,1148,not fire
40.9336,26.034,2023-08-10,1202,not fire
38.1294,23.5278,2023-07-08,1154,not fire
36.1105,27.9184,2023-08-02,1207,not fire
36.1877,27.9356,2023-07-12,914,not fire
40.8874,26.0871,2023-08-20,919,fire
39.3635,22.7353,2023-07-26,1235,fire
40.9522,25.7251,2023-08-22,2007,fire
38.1665,23.5483,2023-07-29,849,not fire
41.0952,26.1643,2023-08-21,1926,fire
39.3305,22.8337,2023-07-27,35,fire
38.0479,23.4027,2023-07-19,849,fire
38.1216,23.4706,2023-08-07,1154,not fire
36.1888,27.9659,2023-08-11,2016,not fire
38.1557,23.4514,2023-07-28,1154,not fire
36.1016,27.9774,2023-08-12,104,not fire
38.1245,23.593,2023-08-15,1214,not fire
41.1585,25.2433,2023-08-31,1926,not fire
38.0379,23.4021,2023-07-08,1912,not fire
41.0986,26.1816,2023-08-21,1926,fire
38.3925,23.208,2023-07-03,1208,not fire
40.8624,26.0711,2023-07-31,919,not fire
40.8928,26.0632,2023-08-30,919,not fire
36.0973,27.9121,2023-08-06,921,not fire
40.8818,25.812,2023-08-22,43,fire
40.9146,24.6432,2023-07-31,2023,not fire
38.086,23.4857,2023-07-08,1154,not fire
41.0961,26.2141,2023-08-04,1133,not fire
40.97,25.7971,2023-08-12,2007,not fire
38.2584,22.8191,2023-08-03,2047,not fire
39.3113,22.8448,2023-08-06,1139,not fire
41.1532,26.1849,2023-08-11,1942,not fire
38.3724,23.2307,2023-08-23,1229,fire
40.9175,25.8215,2023-08-22,43,fire
36.1004,27.9268,2023-07-14,8,not fire
38.1706,23.4506,2023-07-18,946,fire
36.2452,27.9405,2023-07-19,1952,fire
41.0477,26.1576,2023-08-23,805,fire
41.0299,26.1719,2023-08-12,2007,not fire
40.8698,26.0498,2023-08-10,57,not fire
41.1737,22.6532,2023-08-21,1132,not fire
41.1511,26.0714,2023-08-29,854,fire
38.3751,23.2414,2023-08-12,2006,not fire
38.1561,23.5216,2023-07-18,1154,fire
39.3466,22.7824,2023-07-27,35,fire
38.3293,22.7219,2023-08-22,903,fire
38.12,23.4592,2023-07-28,1154,not fire
40.9771,26.0828,2023-08-02,43,not fire
40.9907,25.9985,2023-08-12,43,not fire
36.0664,27.9123,2023-07-04,857,not fire
36.237,27.9205,2023-08-08,1058,not fire
38.0495,23.4427,2023-08-08,1058,not fire
40.9471,25.8457,2023-08-02,902,not fire
38.0479,23.4027,2023-08-08,849,not fire
41.0807,26.1933,2023-08-02,43,not fire
40.9097,25.7032,2023-08-02,2007,not fire
38.0568,23.4369,2023-07-08,2049,not fire
38.143,23.7087,2023-08-23,1909,fire
36.1251,27.9242,2023-07-23,1207,fire
38.9368,22.083,2023-08-22,1147,fire
40.9342,25.9827,2023-08-01,1106,not fire
38.0915,23.4187,2023-07-29,849,not fire
36.1946,27.9811,2023-08-11,2016,not fire
40.9474,25.9973,2023-08-10,2023,not fire
41.1962,26.2142,2023-08-31,837,fire
38.1417,23.4972,2023-07-27,2009,not fire
36.0723,27.9686,2023-07-03,104,not fire
36.146,27.9862,2023-08-11,914,not fire
38.1665,23.5308,2023-07-18,1154,fire
41.1059,26.1405,2023-08-01,1106,not fire
40.9245,25.8359,2023-08-12,43,not fire
38.5606,23.6752,2023-08-22,44,fire
40.9561,26.0392,2023-08-02,43,not fire
40.981,25.9339,2023-08-31,1926,not fire
40.9998,26.1503,2023-08-23,124,fire
36.039,27.9122,2023-07-05,2354,not fire
41.0847,26.1688,2023-08-02,43,not fire
36.1295,27.9462,2023-07-23,817,fire
41.0452,24.6678,2023-08-22,1148,fire
36.211,28.0225,2023-07-13,1919,not fire
40.9408,25.8544,2023-08-01,1926,not fire
36.0814,27.8726,2023-07-26,1943,fire
40.9229,25.8215,2023-08-12,1148,not fire
39.3886,22.865,2023-07-07,35,not fire
40.9305,25.8251,2023-08-02,902,not fire
36.056,27.9266,2023-07-05,1902,not fire
38.1038,23.4816,2023-07-28,1154,not fire
41.0509,25.9873,2023-08-02,2007,not fire
40.9258,25.8863,2023-08-02,43,not fire
40.9931,26.0996,2023-08-12,43,not fire
36.083,27.8972,2023-07-06,841,not fire
36.0545,27.8916,2023-08-14,1902,not fire
36.1845,27.929,2023-08-11,914,not fire
38.1706,23.5413,2023-07-28,2355,not fire
41.0028,26.0395,2023-08-12,43,not fire
38.1596,23.4848,2023-07-08,51,not fire
40.9005,25.8103,2023-08-02,902,not fire
40.8976,26.0763,2023-08-30,57,not fire
41.0398,26.1565,2023-08-02,43,not fire
38.1085,23.5158,2023-07-28,1154,not fire
40.9148,25.8442,2023-08-02,902,not fire
38.057,23.44,2023-07-09,132,not fire
40.8818,25.9599,2023-07-31,57,not fire
36.1432,27.9797,2023-07-22,914,fire
41.1611,25.5334,2023-08-12,1148,not fire
38.3586,23.232,2023-08-13,1229,not fire
36.1202,27.9274,2023-08-13,857,not fire
36.1946,27.9811,2023-07-22,2016,fire
40.99,26.1238,2023-08-22,902,fire
37.7706,23.9719,2023-07-17,2009,fire
40.989,25.74,2023-08-04,846,not fire
40.9993,25.8824,2023-08-02,2007,not fire
40.8136,21.5619,2023-08-08,920,fire
40.985,25.7488,2023-08-02,2007,not fire
38.3225,23.399,2023-08-12,2006,not fire
38.0111,24.5348,2023-07-04,857,not fire
36.0664,27.9123,2023-07-24,857,fire
38.0111,24.5348,2023-07-14,857,not fire
41.1214,26.2016,2023-08-24,1133,fire
36.1631,27.9579,2023-07-01,1935,not fire
38.1397,23.6372,2023-08-14,847,not fire
39.3338,22.8072,2023-08-16,35,not fire
40.908,25.8065,2023-08-21,1926,fire
41.0622,24.7106,2023-08-12,43,not fire
38.1069,23.5044,2023-07-28,1154,not fire
41.0244,25.9784,2023-08-01,1926,not fire
40.9887,26.0106,2023-08-12,43,not fire
40.9806,25.9396,2023-08-31,1926,not fire
38.1351,23.4286,2023-07-28,946,not fire
40.9626,26.0239,2023-08-01,1926,not fire
38.1472,23.5237,2023-07-08,1154,not fire
41.1217,26.1046,2023-08-06,1119,not fire
36.099,27.9279,2023-08-12,1207,not fire
41.1102,26.0268,2023-08-24,28,fire
36.0739,27.9321,2023-07-04,857,not fire
40.9379,25.7923,2023-08-22,1148,fire
40.9153,26.071,2023-08-09,1943,not fire
38.0463,23.4144,2023-07-09,849,not fire
36.0758,27.8838,2023-07-16,841,not fire
36.1312,27.9305,2023-07-13,817,not fire
41.2135,26.2762,2023-08-11,1942,not fire
38.3955,22.7731,2023-08-04,847,not fire
40.8891,25.7611,2023-08-02,902,not fire
40.9305,25.8251,2023-08-12,902,not fire
41.1739,25.5417,2023-08-01,1106,not fire
41.2015,26.2036,2023-08-21,27,not fire
41.0933,26.0783,2023-08-04,1133,not fire
36.0739,27.9321,2023-08-03,857,not fire
36.1574,27.9408,2023-07-13,817,not fire
36.0781,27.857,2023-07-05,2040,not fire
41.1551,26.197,2023-08-11,1942,not fire
41.0912,26.206,2023-08-22,1148,fire
36.0717,27.9116,2023-07-25,50,fire
39.3416,22.8225,2023-08-16,35,not fire
36.1962,27.9776,2023-07-13,817,not fire
40.9749,25.8811,2023-08-12,1148,not fire
38.392,22.7445,2023-08-23,1229,fire
40.8951,25.7507,2023-08-22,1148,fire
36.2507,27.9164,2023-07-29,1058,not fire
38.0926,23.6343,2023-08-12,1147,not fire
41.1383,26.1354,2023-08-11,1132,not fire
38.5348,23.6769,2023-08-31,1926,not fire
36.2068,27.9795,2023-08-01,2016,not fire
40.9403,26.0295,2023-08-01,822,not fire
37.1054,25.505,2023-07-15,24,fire
36.1821,27.9529,2023-07-11,1935,not fire
36.1376,27.9348,2023-08-12,1919,not fire
41.0611,26.0421,2023-08-22,1148,fire
41.1247,26.1465,2023-08-14,846,not fire
38.1498,23.4761,2023-07-18,1154,fire
38.2584,22.8191,2023-08-23,2047,fire
40.9099,25.8692,2023-08-12,43,not fire
38.2474,22.8084,2023-08-14,29,not fire
37.0937,25.5139,2023-07-04,1944,not fire
36.1218,27.9251,2023-07-24,1111,fire
36.1502,27.9488,2023-07-12,914,not fire
38.1586,23.5404,2023-08-08,849,not fire
41.0419,24.6819,2023-08-11,1926,not fire
36.245,28.0003,2023-08-03,8,not fire
38.3501,23.2586,2023-08-02,2006,not fire
38.2507,22.884,2023-08-02,44,not fire
40.9191,25.9564,2023-08-30,2023,not fire
40.9083,25.7665,2023-08-12,902,not fire
40.8977,25.9608,2023-08-19,1943,fire
40.9819,25.9918,2023-08-22,902,fire
41.054,24.7263,2023-08-31,1106,not fire
41.1605,26.1015,2023-08-29,1958,fire
36.0839,27.9426,2023-08-01,2016,not fire
36.1103,27.9286,2023-07-14,8,not fire
36.2206,28.0045,2023-08-02,817,not fire
40.9459,26.0251,2023-08-11,1,not fire
40.855,26.0548,2023-07-31,1202,not fire
39.312,22.804,2023-07-27,2024,fire
40.9919,25.9885,2023-08-11,1926,not fire
37.9339,23.0513,2023-07-19,133,fire
40.9637,26.0935,2023-08-12,902,not fire
38.9318,22.0896,2023-08-22,1147,fire
40.9878,25.9171,2023-08-01,1926,not fire
39.3211,22.8315,2023-07-27,35,fire
40.9644,26.0324,2023-08-02,902,not fire
41.1404,26.0619,2023-08-17,1201,not fire
40.8973,26.0698,2023-08-19,1943,fire
36.1704,27.9426,2023-07-21,1935,fire
40.9288,25.7944,2023-08-12,1148,not fire
39.754,19.854,2023-08-02,2058,not fire
40.8708,25.7066,2023-08-22,1148,fire
38.3753,23.2448,2023-08-02,1147,not fire
36.2238,27.9731,2023-07-13,817,not fire
36.1105,27.9184,2023-07-13,1207,not fire
38.1391,23.4819,2023-08-07,946,not fire
40.9774,25.9073,2023-08-12,43,not fire
36.0723,27.9063,2023-07-16,841,not fire
38.3301,22.7097,2023-08-12,44,not fire
39.3442,22.83,2023-07-17,35,not fire
41.0741,26.1728,2023-08-21,1926,fire
40.8954,26.0574,2023-07-30,1943,not fire
38.3285,22.7209,2023-08-22,44,fire
40.8948,25.6672,2023-08-02,2007,not fire
37.1008,25.4975,2023-08-03,1944,not fire
39.7797,19.8968,2023-07-05,937,not fire
36.0197,27.8524,2023-07-26,1056,fire
41.1633,22.6564,2023-08-11,1132,not fire
36.0949,27.9392,2023-08-02,104,not fire
38.1205,23.677,2023-08-12,2006,not fire
39.7789,19.9033,2023-07-25,49,fire
38.3507,22.7037,2023-08-02,903,not fire
40.9057,25.7813,2023-08-12,902,not fire
36.2172,27.9811,2023-08-02,817,not fire
40.9883,25.9705,2023-08-01,1926,not fire
36.1348,27.9528,2023-08-12,817,not fire
41.0348,26.1299,2023-08-12,43,not fire
36.039,27.8979,2023-08-04,1902,not fire
36.0406,27.8934,2023-08-04,1152,not fire
41.0456,26.0855,2023-08-01,1926,not fire
36.1951,27.9857,2023-07-23,1207,fire
36.2258,27.9706,2023-07-13,1919,not fire
36.223,28.0188,2023-07-23,1919,fire
38.4182,22.7248,2023-08-13,2047,not fire
37.9368,24.8101,2023-08-17,56,not fire
40.8954,26.0574,2023-08-29,1943,not fire
41.1811,26.1854,2023-08-21,837,not fire
38.1639,23.4587,2023-07-08,1912,not fire
38.1683,23.4913,2023-07-27,2009,not fire
39.4113,22.8708,2023-07-06,1944,not fire
36.1888,27.9659,2023-08-01,2016,not fire
41.0059,26.0779,2023-08-02,43,not fire
41.0168,26.0685,2023-08-12,43,not fire
38.3747,24.0817,2023-07-16,2051,not fire
41.1383,26.1354,2023-08-21,1132,not fire
38.1586,23.5404,2023-07-29,849,not fire
36.0839,27.9426,2023-07-02,2016,not fire
38.1692,23.4834,2023-07-08,1154,not fire
41.0452,24.6678,2023-08-02,1148,not fire
38.1713,23.514,2023-08-06,2009,not fire
41.1481,26.0777,2023-08-09,41,not fire
36.0537,27.9194,2023-07-25,2354,fire
41.1508,25.2642,2023-08-31,1926,not fire
39.3137,22.8022,2023-07-27,1139,fire
41.0593,25.97,2023-08-22,2007,fire
41.1898,26.2448,2023-08-11,1942,not fire
40.9863,25.9097,2023-08-12,43,not fire
40.9148,25.8442,2023-08-22,902,fire
36.1209,27.9163,2023-07-03,1919,not fire
41.5644,26.2923,2023-08-04,1128,not fire
36.0756,27.9021,2023-08-13,1959,not fire
36.2324,27.9293,2023-07-29,850,not fire
36.0233,27.9028,2023-08-04,1902,not fire
40.9154,25.9019,2023-08-11,1926,not fire
40.92,25.9223,2023-08-12,43,not fire
41.0117,26.042,2023-08-22,43,fire
40.9644,26.0324,2023-08-12,902,not fire
41.0164,26.148,2023-08-02,902,not fire
40.9206,26.0558,2023-07-30,1121,not fire
41.1039,26.1038,2023-08-12,2007,not fire
40.9269,25.8333,2023-08-22,902,fire
36.1877,27.9356,2023-08-01,914,not fire
41.1522,26.1239,2023-08-10,1050,not fire
40.9735,25.8683,2023-08-12,902,not fire
40.9198,25.8159,2023-08-02,902,not fire
40.9806,25.9396,2023-08-11,1926,not fire
40.9362,25.9679,2023-08-01,1,not fire
40.9878,25.9761,2023-08-11,1926,not fire
36.0973,27.9121,2023-08-16,921,not fire
38.1251,23.6189,2023-08-24,1133,fire
41.0942,26.0106,2023-08-22,2007,fire
41.1975,26.1698,2023-08-20,1901,not fire
36.2311,27.9758,2023-08-01,2016,not fire
37.8011,23.9524,2023-07-27,1113,not fire
40.9446,25.8737,2023-08-01,1926,not fire
41.0562,26.1394,2023-08-21,1926,fire
41.0712,26.0722,2023-08-02,902,not fire
41.1361,26.0499,2023-08-07,1201,not fire
40.878,25.947,2023-08-09,1943,not fire
41.0295,26.167,2023-08-22,1148,fire
41.0258,26.1275,2023-08-12,43,not fire
41.0482,26.2,2023-08-07,1201,not fire
41.0094,26.1303,2023-08-02,902,not fire
41.1044,26.0944,2023-08-24,1133,fire
38.8982,22.4226,2023-08-15,1235,not fire
36.098,27.9409,2023-07-13,817,not fire
